Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Mumbai,PM2.5 - Principal,09-03-2023 17:00,2023,3,9,17,34,97,Moderate,30,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,09-03-2023 18:00,2023,3,9,18,33.5,96,Moderate,33,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,09-03-2023 19:00,2023,3,9,19,34.2,97,Moderate,35,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,09-03-2023 20:00,2023,3,9,20,36.6,104,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,09-03-2023 21:00,2023,3,9,21,39.8,112,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,09-03-2023 22:00,2023,3,9,22,41.4,116,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,09-03-2023 23:00,2023,3,9,23,41.7,116,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,10-03-2023 00:00,2023,3,10,0,52.8,144,Unhealthy for Sensitive Groups,63,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,10-03-2023 01:00,2023,3,10,1,70.9,159,Unhealthy,89,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,10-03-2023 02:00,2023,3,10,2,65.9,156,Unhealthy,61,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,10-03-2023 03:00,2023,3,10,3,59.4,153,Unhealthy,53,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,10-03-2023 04:00,2023,3,10,4,54.2,147,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,10-03-2023 05:00,2023,3,10,5,49.6,136,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,10-03-2023 06:00,2023,3,10,6,50.8,139,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,10-03-2023 07:00,2023,3,10,7,56.4,151,Unhealthy,62,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,10-03-2023 08:00,2023,3,10,8,60.2,153,Unhealthy,64,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,10-03-2023 09:00,2023,3,10,9,64.1,155,Unhealthy,68,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,10-03-2023 10:00,2023,3,10,10,57.5,152,Unhealthy,51,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,10-03-2023 11:00,2023,3,10,11,48.7,134,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,10-03-2023 12:00,2023,3,10,12,42.8,119,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,10-03-2023 13:00,2023,3,10,13,42.1,117,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,10-03-2023 14:00,2023,3,10,14,35.7,101,Unhealthy for Sensitive Groups,30,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,10-03-2023 15:00,2023,3,10,15,30.8,90,Moderate,26,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,10-03-2023 16:00,2023,3,10,16,28.9,86,Moderate,27,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,10-03-2023 17:00,2023,3,10,17,26.9,82,Moderate,25,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,10-03-2023 18:00,2023,3,10,18,24.4,77,Moderate,22,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,10-03-2023 19:00,2023,3,10,19,24.2,76,Moderate,24,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,10-03-2023 20:00,2023,3,10,20,29.1,87,Moderate,34,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,10-03-2023 21:00,2023,3,10,21,34,97,Moderate,39,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,10-03-2023 22:00,2023,3,10,22,36.3,103,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,10-03-2023 23:00,2023,3,10,23,40.5,113,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,11-03-2023 00:00,2023,3,11,0,46.2,127,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,11-03-2023 01:00,2023,3,11,1,55.1,149,Unhealthy for Sensitive Groups,64,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,11-03-2023 02:00,2023,3,11,2,66.5,157,Unhealthy,78,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,11-03-2023 03:00,2023,3,11,3,89.7,169,Unhealthy,113,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,11-03-2023 04:00,2023,3,11,4,112.9,181,Unhealthy,136,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,11-03-2023 05:00,2023,3,11,5,115.4,182,Unhealthy,118,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,11-03-2023 06:00,2023,3,11,6,92.7,170,Unhealthy,70,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,11-03-2023 07:00,2023,3,11,7,83.3,165,Unhealthy,74,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,11-03-2023 08:00,2023,3,11,8,78.6,163,Unhealthy,74,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,11-03-2023 09:00,2023,3,11,9,84.8,166,Unhealthy,91,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,11-03-2023 10:00,2023,3,11,10,81.4,164,Unhealthy,78,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,11-03-2023 11:00,2023,3,11,11,64.2,155,Unhealthy,47,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,11-03-2023 12:00,2023,3,11,12,56.6,152,Unhealthy,49,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,11-03-2023 13:00,2023,3,11,13,52.3,142,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,11-03-2023 14:00,2023,3,11,14,46.1,127,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,11-03-2023 15:00,2023,3,11,15,45,124,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,11-03-2023 16:00,2023,3,11,16,44,122,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,11-03-2023 17:00,2023,3,11,17,44,122,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,11-03-2023 18:00,2023,3,11,18,44.9,124,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,11-03-2023 19:00,2023,3,11,19,45.9,127,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,11-03-2023 20:00,2023,3,11,20,44.4,123,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,11-03-2023 21:00,2023,3,11,21,44.2,122,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,11-03-2023 22:00,2023,3,11,22,45.2,125,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,11-03-2023 23:00,2023,3,11,23,49.9,136,Unhealthy for Sensitive Groups,59,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,12-03-2023 00:00,2023,3,12,0,52.2,142,Unhealthy for Sensitive Groups,57,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,12-03-2023 01:00,2023,3,12,1,66,156,Unhealthy,78,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,12-03-2023 02:00,2023,3,12,2,87.2,167,Unhealthy,108,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,12-03-2023 03:00,2023,3,12,3,113.6,181,Unhealthy,140,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,12-03-2023 04:00,2023,3,12,4,105.3,177,Unhealthy,97,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,12-03-2023 05:00,2023,3,12,5,89.6,169,Unhealthy,74,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,12-03-2023 06:00,2023,3,12,6,83.3,165,Unhealthy,77,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,12-03-2023 07:00,2023,3,12,7,80.1,164,Unhealthy,77,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,12-03-2023 08:00,2023,3,12,8,81.5,164,Unhealthy,83,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,12-03-2023 09:00,2023,3,12,9,88.3,168,Unhealthy,95,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,12-03-2023 10:00,2023,3,12,10,89.1,168,Unhealthy,90,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,12-03-2023 11:00,2023,3,12,11,90.5,169,Unhealthy,92,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,12-03-2023 12:00,2023,3,12,12,76.7,162,Unhealthy,63,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,12-03-2023 13:00,2023,3,12,13,70.3,159,Unhealthy,64,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,12-03-2023 14:00,2023,3,12,14,65.6,156,Unhealthy,61,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,12-03-2023 15:00,2023,3,12,15,72.2,160,Unhealthy,78,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,12-03-2023 16:00,2023,3,12,16,71.1,159,Unhealthy,69,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,12-03-2023 17:00,2023,3,12,17,69.2,158,Unhealthy,66,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,12-03-2023 18:00,2023,3,12,18,70.2,159,Unhealthy,72,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,12-03-2023 19:00,2023,3,12,19,70.8,159,Unhealthy,72,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,12-03-2023 20:00,2023,3,12,20,72.6,160,Unhealthy,76,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,12-03-2023 21:00,2023,3,12,21,73.6,160,Unhealthy,76,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,12-03-2023 22:00,2023,3,12,22,79.1,163,Unhealthy,90,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,12-03-2023 23:00,2023,3,12,23,87.3,167,Unhealthy,99,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,13-03-2023 00:00,2023,3,13,0,91.1,169,Unhealthy,97,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,13-03-2023 01:00,2023,3,13,1,95.2,171,Unhealthy,101,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,13-03-2023 02:00,2023,3,13,2,100.7,174,Unhealthy,109,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,13-03-2023 03:00,2023,3,13,3,107.3,178,Unhealthy,115,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,13-03-2023 04:00,2023,3,13,4,110.1,179,Unhealthy,114,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,13-03-2023 05:00,2023,3,13,5,109.7,179,Unhealthy,111,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,13-03-2023 06:00,2023,3,13,6,108.3,178,Unhealthy,106,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,13-03-2023 07:00,2023,3,13,7,109.8,179,Unhealthy,113,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,13-03-2023 08:00,2023,3,13,8,115.1,182,Unhealthy,123,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,13-03-2023 09:00,2023,3,13,9,113.4,181,Unhealthy,114,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,13-03-2023 10:00,2023,3,13,10,109.5,179,Unhealthy,98,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,13-03-2023 11:00,2023,3,13,11,103.6,176,Unhealthy,89,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,13-03-2023 12:00,2023,3,13,12,94.1,171,Unhealthy,80,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,13-03-2023 13:00,2023,3,13,13,75.6,161,Unhealthy,62,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,13-03-2023 14:00,2023,3,13,14,86.2,167,Unhealthy,97,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,13-03-2023 15:00,2023,3,13,15,77.6,162,Unhealthy,69,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,13-03-2023 16:00,2023,3,13,16,72.3,160,Unhealthy,67,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,13-03-2023 17:00,2023,3,13,17,69.2,158,Unhealthy,66,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,13-03-2023 18:00,2023,3,13,18,65.6,156,Unhealthy,62,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,13-03-2023 19:00,2023,3,13,19,60.7,154,Unhealthy,56,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,13-03-2023 20:00,2023,3,13,20,74.8,161,Unhealthy,89,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,13-03-2023 21:00,2023,3,13,21,78.4,163,Unhealthy,85,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,13-03-2023 22:00,2023,3,13,22,94.6,171,Unhealthy,110,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,13-03-2023 23:00,2023,3,13,23,110.9,180,Unhealthy,127,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,14-03-2023 00:00,2023,3,14,0,118.5,184,Unhealthy,126,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,14-03-2023 01:00,2023,3,14,1,120.7,185,Unhealthy,123,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,14-03-2023 02:00,2023,3,14,2,108.8,179,Unhealthy,97,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,14-03-2023 03:00,2023,3,14,3,116.9,183,Unhealthy,125,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,14-03-2023 04:00,2023,3,14,4,120.9,185,Unhealthy,125,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,14-03-2023 05:00,2023,3,14,5,133.4,191,Unhealthy,146,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,14-03-2023 06:00,2023,3,14,6,133.2,191,Unhealthy,133,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,14-03-2023 07:00,2023,3,14,7,125.6,187,Unhealthy,117,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,14-03-2023 08:00,2023,3,14,8,133.7,191,Unhealthy,145,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,14-03-2023 09:00,2023,3,14,9,151.8,202,Very Unhealthy,174,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,14-03-2023 10:00,2023,3,14,10,133.3,191,Unhealthy,110,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,14-03-2023 11:00,2023,3,14,11,126.5,188,Unhealthy,118,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,14-03-2023 12:00,2023,3,14,12,99.5,174,Unhealthy,74,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,14-03-2023 13:00,2023,3,14,13,96.7,172,Unhealthy,94,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,14-03-2023 14:00,2023,3,14,14,95.8,172,Unhealthy,95,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,14-03-2023 15:00,2023,3,14,15,98.4,173,Unhealthy,101,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,14-03-2023 16:00,2023,3,14,16,95.2,171,Unhealthy,92,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,14-03-2023 17:00,2023,3,14,17,79,163,Unhealthy,63,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,14-03-2023 18:00,2023,3,14,18,63.5,155,Unhealthy,48,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,14-03-2023 19:00,2023,3,14,19,51.2,140,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,14-03-2023 20:00,2023,3,14,20,46.6,128,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,14-03-2023 21:00,2023,3,14,21,44.7,124,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,14-03-2023 22:00,2023,3,14,22,45.3,125,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,14-03-2023 23:00,2023,3,14,23,50.1,137,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,15-03-2023 00:00,2023,3,15,0,50.5,138,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,15-03-2023 01:00,2023,3,15,1,70.2,159,Unhealthy,90,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,15-03-2023 02:00,2023,3,15,2,67.1,157,Unhealthy,64,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,15-03-2023 03:00,2023,3,15,3,58.5,153,Unhealthy,50,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,15-03-2023 04:00,2023,3,15,4,49.7,136,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,15-03-2023 05:00,2023,3,15,5,46.8,129,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,15-03-2023 06:00,2023,3,15,6,48.9,134,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,15-03-2023 07:00,2023,3,15,7,51.4,140,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,15-03-2023 08:00,2023,3,15,8,59.2,153,Unhealthy,67,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,15-03-2023 09:00,2023,3,15,9,72.6,160,Unhealthy,86,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,15-03-2023 10:00,2023,3,15,10,78.3,163,Unhealthy,84,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,15-03-2023 11:00,2023,3,15,11,83.6,166,Unhealthy,89,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,15-03-2023 12:00,2023,3,15,12,80.8,164,Unhealthy,78,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,15-03-2023 13:00,2023,3,15,13,80.9,164,Unhealthy,81,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,15-03-2023 14:00,2023,3,15,14,75.9,162,Unhealthy,71,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,15-03-2023 15:00,2023,3,15,15,72.4,160,Unhealthy,69,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,15-03-2023 16:00,2023,3,15,16,73.7,160,Unhealthy,75,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,15-03-2023 17:00,2023,3,15,17,68.8,158,Unhealthy,62,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,15-03-2023 18:00,2023,3,15,18,55.9,151,Unhealthy,44,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,15-03-2023 19:00,2023,3,15,19,50.4,138,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,15-03-2023 20:00,2023,3,15,20,50.2,137,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,15-03-2023 21:00,2023,3,15,21,50.1,137,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,15-03-2023 22:00,2023,3,15,22,54.5,148,Unhealthy for Sensitive Groups,59,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,15-03-2023 23:00,2023,3,15,23,58.3,152,Unhealthy,63,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,16-03-2023 00:00,2023,3,16,0,57.7,152,Unhealthy,57,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,16-03-2023 01:00,2023,3,16,1,52.7,143,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,16-03-2023 02:00,2023,3,16,2,58.6,153,Unhealthy,67,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,16-03-2023 03:00,2023,3,16,3,54.2,147,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,16-03-2023 04:00,2023,3,16,4,52.5,143,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,16-03-2023 05:00,2023,3,16,5,52.3,142,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,16-03-2023 06:00,2023,3,16,6,51.3,140,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,16-03-2023 07:00,2023,3,16,7,55.4,150,Unhealthy for Sensitive Groups,64,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,16-03-2023 08:00,2023,3,16,8,56.8,152,Unhealthy,60,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,16-03-2023 09:00,2023,3,16,9,61,154,Unhealthy,69,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,16-03-2023 10:00,2023,3,16,10,62.4,155,Unhealthy,65,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,16-03-2023 11:00,2023,3,16,11,61.6,154,Unhealthy,60,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,16-03-2023 12:00,2023,3,16,12,59,153,Unhealthy,54,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,16-03-2023 13:00,2023,3,16,13,60.3,153,Unhealthy,63,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,16-03-2023 14:00,2023,3,16,14,59.6,153,Unhealthy,58,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,16-03-2023 15:00,2023,3,16,15,57.1,152,Unhealthy,51,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,16-03-2023 16:00,2023,3,16,16,55,149,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,16-03-2023 17:00,2023,3,16,17,47.7,131,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,16-03-2023 18:00,2023,3,16,18,40.1,112,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,16-03-2023 19:00,2023,3,16,19,35.5,101,Unhealthy for Sensitive Groups,31,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,16-03-2023 20:00,2023,3,16,20,32.7,94,Moderate,30,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,16-03-2023 21:00,2023,3,16,21,35.3,100,Moderate,38,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,16-03-2023 22:00,2023,3,16,22,35.6,101,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,16-03-2023 23:00,2023,3,16,23,41.8,117,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,17-03-2023 00:00,2023,3,17,0,46.4,128,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,17-03-2023 01:00,2023,3,17,1,53.2,145,Unhealthy for Sensitive Groups,60,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,17-03-2023 02:00,2023,3,17,2,50.1,137,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,17-03-2023 03:00,2023,3,17,3,50,137,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,17-03-2023 04:00,2023,3,17,4,56,151,Unhealthy,62,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,17-03-2023 05:00,2023,3,17,5,63,155,Unhealthy,70,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,17-03-2023 06:00,2023,3,17,6,70.5,159,Unhealthy,78,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,17-03-2023 07:00,2023,3,17,7,70.2,159,Unhealthy,70,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,17-03-2023 08:00,2023,3,17,8,80.6,164,Unhealthy,91,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,17-03-2023 09:00,2023,3,17,9,78.8,163,Unhealthy,77,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,17-03-2023 10:00,2023,3,17,10,70.6,159,Unhealthy,62,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,17-03-2023 11:00,2023,3,17,11,62,154,Unhealthy,53,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,17-03-2023 12:00,2023,3,17,12,51.3,140,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,17-03-2023 13:00,2023,3,17,13,47.6,131,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,17-03-2023 14:00,2023,3,17,14,39.8,112,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,17-03-2023 15:00,2023,3,17,15,36.9,104,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,17-03-2023 16:00,2023,3,17,16,37.4,106,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,17-03-2023 17:00,2023,3,17,17,36.7,104,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,17-03-2023 18:00,2023,3,17,18,38.3,108,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,17-03-2023 19:00,2023,3,17,19,43.1,120,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,17-03-2023 20:00,2023,3,17,20,46.5,128,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
