Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Colombo,PM2.5 - Principal,24-03-2023 09:00,2023,3,24,9,27.2,83,Moderate,26,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-03-2023 10:00,2023,3,24,10,24,76,Moderate,20,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-03-2023 11:00,2023,3,24,11,21.9,72,Moderate,19,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-03-2023 12:00,2023,3,24,12,19.5,67,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-03-2023 13:00,2023,3,24,13,19.3,66,Moderate,19,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-03-2023 14:00,2023,3,24,14,16,59,Moderate,13,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-03-2023 15:00,2023,3,24,15,14.5,56,Moderate,13,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-03-2023 16:00,2023,3,24,16,14.2,55,Moderate,14,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-03-2023 17:00,2023,3,24,17,15.1,57,Moderate,16,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-03-2023 18:00,2023,3,24,18,17.5,62,Moderate,20,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-03-2023 19:00,2023,3,24,19,19.2,66,Moderate,21,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-03-2023 20:00,2023,3,24,20,16.1,59,Moderate,13,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-03-2023 21:00,2023,3,24,21,16.2,60,Moderate,16,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-03-2023 22:00,2023,3,24,22,16.5,60,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-03-2023 23:00,2023,3,24,23,10.7,45,Good,5,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-03-2023 00:00,2023,3,25,0,8.8,37,Good,7,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-03-2023 01:00,2023,3,25,1,6.4,27,Good,4,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-03-2023 02:00,2023,3,25,2,5.7,24,Good,5,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-03-2023 03:00,2023,3,25,3,6.3,26,Good,7,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-03-2023 04:00,2023,3,25,4,6.6,28,Good,7,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-03-2023 05:00,2023,3,25,5,9.3,39,Good,12,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-03-2023 06:00,2023,3,25,6,10.1,42,Good,11,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-03-2023 07:00,2023,3,25,7,17.5,62,Moderate,25,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-03-2023 08:00,2023,3,25,8,17.2,62,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-03-2023 09:00,2023,3,25,9,19.6,67,Moderate,22,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-03-2023 10:00,2023,3,25,10,20.3,68,Moderate,21,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-03-2023 11:00,2023,3,25,11,20.6,69,Moderate,21,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-03-2023 12:00,2023,3,25,12,20.3,68,Moderate,20,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-03-2023 13:00,2023,3,25,13,17.6,63,Moderate,15,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-03-2023 14:00,2023,3,25,14,15.3,58,Moderate,13,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-03-2023 15:00,2023,3,25,15,13.6,54,Moderate,12,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-03-2023 16:00,2023,3,25,16,11.8,49,Good,10,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-03-2023 17:00,2023,3,25,17,12.4,52,Moderate,13,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-03-2023 18:00,2023,3,25,18,11.7,49,Good,11,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-03-2023 19:00,2023,3,25,19,12.8,52,Moderate,14,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-03-2023 20:00,2023,3,25,20,13.4,54,Moderate,14,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-03-2023 21:00,2023,3,25,21,13.2,53,Moderate,13,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-03-2023 22:00,2023,3,25,22,14.6,56,Moderate,16,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-03-2023 23:00,2023,3,25,23,23.3,75,Moderate,32,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-03-2023 00:00,2023,3,26,0,29.6,88,Moderate,36,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-03-2023 01:00,2023,3,26,1,28.3,85,Moderate,27,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-03-2023 02:00,2023,3,26,2,25.6,79,Moderate,23,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-03-2023 03:00,2023,3,26,3,22.8,74,Moderate,20,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-03-2023 04:00,2023,3,26,4,21.9,72,Moderate,21,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-03-2023 05:00,2023,3,26,5,22.4,73,Moderate,23,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-03-2023 06:00,2023,3,26,6,22.7,73,Moderate,23,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-03-2023 07:00,2023,3,26,7,24.8,78,Moderate,27,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-03-2023 08:00,2023,3,26,8,28.4,85,Moderate,32,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-03-2023 09:00,2023,3,26,9,24.7,77,Moderate,21,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-03-2023 10:00,2023,3,26,10,20.8,69,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-03-2023 11:00,2023,3,26,11,22.9,74,Moderate,25,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-03-2023 12:00,2023,3,26,12,21.5,71,Moderate,20,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-03-2023 13:00,2023,3,26,13,19.8,67,Moderate,18,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-03-2023 14:00,2023,3,26,14,17.3,62,Moderate,15,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-03-2023 15:00,2023,3,26,15,19.1,66,Moderate,21,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-03-2023 16:00,2023,3,26,16,14.5,56,Moderate,10,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-03-2023 17:00,2023,3,26,17,11.2,47,Good,8,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-03-2023 18:00,2023,3,26,18,11.1,46,Good,11,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-03-2023 19:00,2023,3,26,19,13.5,54,Moderate,16,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-03-2023 20:00,2023,3,26,20,12.2,51,Moderate,11,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-03-2023 21:00,2023,3,26,21,12.6,52,Moderate,13,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-03-2023 22:00,2023,3,26,22,14.3,56,Moderate,16,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-03-2023 23:00,2023,3,26,23,13.6,54,Moderate,13,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-03-2023 00:00,2023,3,27,0,13.3,54,Moderate,13,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-03-2023 01:00,2023,3,27,1,14.1,55,Moderate,15,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-03-2023 02:00,2023,3,27,2,14,55,Moderate,14,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-03-2023 03:00,2023,3,27,3,17,61,Moderate,20,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-03-2023 04:00,2023,3,27,4,15.5,58,Moderate,14,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-03-2023 05:00,2023,3,27,5,16.1,59,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-03-2023 06:00,2023,3,27,6,15.6,58,Moderate,15,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-03-2023 07:00,2023,3,27,7,24.8,78,Moderate,34,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-03-2023 08:00,2023,3,27,8,28.9,86,Moderate,33,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-03-2023 09:00,2023,3,27,9,35.4,100,Moderate,42,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-03-2023 10:00,2023,3,27,10,26.2,81,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-03-2023 11:00,2023,3,27,11,19.1,66,Moderate,12,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-03-2023 12:00,2023,3,27,12,18,63,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-03-2023 13:00,2023,3,27,13,13.5,54,Moderate,9,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-03-2023 14:00,2023,3,27,14,14.2,55,Moderate,15,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-03-2023 15:00,2023,3,27,15,14.6,56,Moderate,15,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-03-2023 16:00,2023,3,27,16,14.8,57,Moderate,15,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-03-2023 17:00,2023,3,27,17,13.4,54,Moderate,12,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-03-2023 18:00,2023,3,27,18,15.2,58,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-03-2023 19:00,2023,3,27,19,18.1,64,Moderate,21,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-03-2023 20:00,2023,3,27,20,18.5,64,Moderate,19,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-03-2023 21:00,2023,3,27,21,19.2,66,Moderate,20,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-03-2023 22:00,2023,3,27,22,20.1,68,Moderate,21,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-03-2023 23:00,2023,3,27,23,20.5,69,Moderate,21,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,28-03-2023 00:00,2023,3,28,0,19.7,67,Moderate,19,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,28-03-2023 01:00,2023,3,28,1,26.8,82,Moderate,34,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,28-03-2023 02:00,2023,3,28,2,31.4,92,Moderate,36,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,28-03-2023 03:00,2023,3,28,3,34.7,99,Moderate,38,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,28-03-2023 04:00,2023,3,28,4,36.8,104,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,28-03-2023 05:00,2023,3,28,5,35.9,102,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,28-03-2023 06:00,2023,3,28,6,34.9,99,Moderate,34,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,28-03-2023 07:00,2023,3,28,7,36.9,104,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,28-03-2023 08:00,2023,3,28,8,36.4,103,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,28-03-2023 09:00,2023,3,28,9,33.7,96,Moderate,31,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,28-03-2023 10:00,2023,3,28,10,28.3,85,Moderate,23,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,28-03-2023 11:00,2023,3,28,11,25.6,79,Moderate,23,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,28-03-2023 12:00,2023,3,28,12,21.8,71,Moderate,18,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,28-03-2023 13:00,2023,3,28,13,19.4,66,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,28-03-2023 14:00,2023,3,28,14,18.2,64,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,28-03-2023 15:00,2023,3,28,15,18.6,65,Moderate,19,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,28-03-2023 16:00,2023,3,28,16,19.2,66,Moderate,20,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,28-03-2023 17:00,2023,3,28,17,21.1,70,Moderate,23,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,28-03-2023 18:00,2023,3,28,18,24,76,Moderate,27,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,28-03-2023 19:00,2023,3,28,19,23.5,75,Moderate,23,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,28-03-2023 20:00,2023,3,28,20,32.7,94,Moderate,42,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,28-03-2023 21:00,2023,3,28,21,35.3,100,Moderate,38,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,28-03-2023 22:00,2023,3,28,22,31.1,91,Moderate,27,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,28-03-2023 23:00,2023,3,28,23,30,89,Moderate,29,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,29-03-2023 00:00,2023,3,29,0,26,80,Moderate,22,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,29-03-2023 01:00,2023,3,29,1,26.5,81,Moderate,27,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,29-03-2023 02:00,2023,3,29,2,23.7,75,Moderate,21,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,29-03-2023 03:00,2023,3,29,3,19.8,67,Moderate,16,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,29-03-2023 04:00,2023,3,29,4,19.9,67,Moderate,20,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,29-03-2023 05:00,2023,3,29,5,20.4,68,Moderate,21,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,29-03-2023 06:00,2023,3,29,6,21.7,71,Moderate,23,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,29-03-2023 07:00,2023,3,29,7,25.8,80,Moderate,30,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,29-03-2023 08:00,2023,3,29,8,28.4,85,Moderate,31,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,29-03-2023 09:00,2023,3,29,9,30.7,90,Moderate,33,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,29-03-2023 10:00,2023,3,29,10,29.3,87,Moderate,28,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,29-03-2023 11:00,2023,3,29,11,25.6,79,Moderate,22,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,29-03-2023 12:00,2023,3,29,12,21.3,70,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,29-03-2023 13:00,2023,3,29,13,20.6,69,Moderate,20,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,29-03-2023 14:00,2023,3,29,14,20.3,68,Moderate,20,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,29-03-2023 15:00,2023,3,29,15,18.7,65,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,29-03-2023 16:00,2023,3,29,16,17.9,63,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,29-03-2023 17:00,2023,3,29,17,19.4,66,Moderate,21,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,29-03-2023 18:00,2023,3,29,18,19.2,66,Moderate,19,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,29-03-2023 19:00,2023,3,29,19,21,70,Moderate,23,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,29-03-2023 20:00,2023,3,29,20,21,70,Moderate,21,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,29-03-2023 21:00,2023,3,29,21,18.7,65,Moderate,16,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,29-03-2023 22:00,2023,3,29,22,19,66,Moderate,19,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,29-03-2023 23:00,2023,3,29,23,16.3,60,Moderate,13,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,30-03-2023 00:00,2023,3,30,0,15.7,59,Moderate,15,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,30-03-2023 01:00,2023,3,30,1,16.2,60,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,30-03-2023 02:00,2023,3,30,2,12.6,52,Moderate,9,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,30-03-2023 03:00,2023,3,30,3,10.8,45,Good,9,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,30-03-2023 04:00,2023,3,30,4,9.4,39,Good,8,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,30-03-2023 05:00,2023,3,30,5,7.6,32,Good,6,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,30-03-2023 06:00,2023,3,30,6,12.3,51,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,30-03-2023 07:00,2023,3,30,7,17.6,63,Moderate,23,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,30-03-2023 08:00,2023,3,30,8,21.8,71,Moderate,26,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,30-03-2023 09:00,2023,3,30,9,22.4,73,Moderate,23,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,30-03-2023 10:00,2023,3,30,10,20.7,69,Moderate,19,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,30-03-2023 11:00,2023,3,30,11,21.8,71,Moderate,23,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,30-03-2023 12:00,2023,3,30,12,19.9,67,Moderate,18,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,30-03-2023 13:00,2023,3,30,13,19.4,66,Moderate,19,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,30-03-2023 14:00,2023,3,30,14,19.2,66,Moderate,19,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,30-03-2023 15:00,2023,3,30,15,18.6,65,Moderate,18,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,30-03-2023 16:00,2023,3,30,16,13.8,55,Moderate,9,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,30-03-2023 17:00,2023,3,30,17,15.4,58,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,30-03-2023 18:00,2023,3,30,18,19.7,67,Moderate,24,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,30-03-2023 19:00,2023,3,30,19,22.3,72,Moderate,25,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,30-03-2023 20:00,2023,3,30,20,25.6,79,Moderate,29,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,30-03-2023 21:00,2023,3,30,21,23.3,75,Moderate,21,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,30-03-2023 22:00,2023,3,30,22,23.1,74,Moderate,23,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,30-03-2023 23:00,2023,3,30,23,22.5,73,Moderate,22,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,31-03-2023 00:00,2023,3,31,0,20.2,68,Moderate,18,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,31-03-2023 01:00,2023,3,31,1,18.1,64,Moderate,16,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,31-03-2023 02:00,2023,3,31,2,18,63,Moderate,18,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,31-03-2023 03:00,2023,3,31,3,18.5,64,Moderate,19,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,31-03-2023 04:00,2023,3,31,4,17.4,62,Moderate,16,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,31-03-2023 05:00,2023,3,31,5,18.1,64,Moderate,19,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,31-03-2023 06:00,2023,3,31,6,16.6,60,Moderate,15,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,31-03-2023 07:00,2023,3,31,7,23.2,74,Moderate,30,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,31-03-2023 08:00,2023,3,31,8,26.6,81,Moderate,30,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,31-03-2023 09:00,2023,3,31,9,26.8,82,Moderate,27,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,31-03-2023 10:00,2023,3,31,10,24.9,78,Moderate,23,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,31-03-2023 11:00,2023,3,31,11,25.9,80,Moderate,27,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,31-03-2023 12:00,2023,3,31,12,25.4,79,Moderate,25,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,31-03-2023 13:00,2023,3,31,13,22.7,73,Moderate,20,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,31-03-2023 14:00,2023,3,31,14,21.8,71,Moderate,21,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,31-03-2023 15:00,2023,3,31,15,20.4,68,Moderate,19,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,31-03-2023 16:00,2023,3,31,16,22.2,72,Moderate,24,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,31-03-2023 17:00,2023,3,31,17,21.6,71,Moderate,21,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,31-03-2023 18:00,2023,3,31,18,22.9,74,Moderate,25,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,31-03-2023 19:00,2023,3,31,19,23.3,75,Moderate,24,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,31-03-2023 20:00,2023,3,31,20,24,76,Moderate,26,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,31-03-2023 21:00,2023,3,31,21,24.6,77,Moderate,26,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,31-03-2023 22:00,2023,3,31,22,24.7,77,Moderate,25,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,31-03-2023 23:00,2023,3,31,23,23.6,75,Moderate,21,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,01-04-2023 00:00,2023,4,1,0,23.9,76,Moderate,25,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,01-04-2023 01:00,2023,4,1,1,23.7,75,Moderate,23,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,01-04-2023 02:00,2023,4,1,2,18.2,64,Moderate,13,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,01-04-2023 03:00,2023,4,1,3,14.1,55,Moderate,10,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,01-04-2023 04:00,2023,4,1,4,13,53,Moderate,12,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,01-04-2023 05:00,2023,4,1,5,12.5,52,Moderate,12,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,01-04-2023 06:00,2023,4,1,6,11.2,47,Good,10,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,01-04-2023 07:00,2023,4,1,7,11.6,48,Good,12,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,01-04-2023 08:00,2023,4,1,8,14.3,56,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,01-04-2023 09:00,2023,4,1,9,18.6,65,Moderate,23,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,01-04-2023 10:00,2023,4,1,10,22.8,74,Moderate,27,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,01-04-2023 11:00,2023,4,1,11,20.4,68,Moderate,18,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,01-04-2023 12:00,2023,4,1,12,19.7,67,Moderate,19,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,01-04-2023 13:00,2023,4,1,13,15.3,58,Moderate,11,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,01-04-2023 14:00,2023,4,1,14,13.1,53,Moderate,11,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,01-04-2023 15:00,2023,4,1,15,14,55,Moderate,15,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,01-04-2023 16:00,2023,4,1,16,15,57,Moderate,16,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,01-04-2023 17:00,2023,4,1,17,15.5,58,Moderate,16,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,01-04-2023 18:00,2023,4,1,18,18.7,65,Moderate,22,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,01-04-2023 19:00,2023,4,1,19,18.8,65,Moderate,19,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,01-04-2023 20:00,2023,4,1,20,25.4,79,Moderate,32,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,01-04-2023 21:00,2023,4,1,21,23.7,75,Moderate,22,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,01-04-2023 22:00,2023,4,1,22,23.8,76,Moderate,24,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,01-04-2023 23:00,2023,4,1,23,23.4,75,Moderate,23,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,02-04-2023 00:00,2023,4,2,0,23.7,75,Moderate,24,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,02-04-2023 01:00,2023,4,2,1,21.8,71,Moderate,20,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,02-04-2023 02:00,2023,4,2,2,21.9,72,Moderate,22,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,02-04-2023 03:00,2023,4,2,3,18.9,65,Moderate,16,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,02-04-2023 04:00,2023,4,2,4,17.9,63,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,02-04-2023 05:00,2023,4,2,5,18.9,65,Moderate,20,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,02-04-2023 06:00,2023,4,2,6,18.9,65,Moderate,19,UG/M3,1 Hr,Valid
